user_id,age,income,city,occupation,education,employment_length,existing_loans,credit_history_length,upi_transaction_count,avg_upi_amount,monthly_upi_spend,transaction_volatility,income_ratio,merchant_diversity,monthly_ecom_spend,avg_cart_value,num_orders,return_rate,category_diversity,payment_preference,num_stocks,total_investment,portfolio_risk,avg_holding_period,profit_loss_ratio,sip_active,late_payment_count,credit_utilization,savings_balance,monthly_savings_rate,num_bank_accounts,insurance_policies,debt_to_income_ratio,income_to_spend_ratio,savings_stability_index,investment_maturity_score,financial_health_score,default_flag
2632,40,35880,Bangalore,Salaried,Post-Graduate,3,1,11,28,100,2090,0.1923128161173164,0.5261863514250278,5,3321,2004,1,0.1936253056194296,4,Debit Card,6,167654,0.7345796241343213,156,0.3614591035524144,1,2,0.22809902171167776,150836,0.38021946453344,1,2,0.3166208286558268,6.629711751662971,0.8387060731733391,0.009266630460910448,0.5158273760731281,0
2633,37,106851,Ahmedabad,Business,Post-Graduate,8,0,63,63,574,30559,0.17452562324842902,0.5502005975697903,3,4652,643,7,0.04013990815824138,5,Debit Card,1,134508,0.49621958570446306,63,0.3346382254537285,1,1,0.2706277250028766,27850,0.16248080520009556,1,1,0.0,3.0345052822901284,0.8514075642166605,0.0011605197173612492,0.4677880280026379,0
2634,38,91363,Bangalore,Salaried,Post-Graduate,13,3,85,27,186,3956,0.2592960401946075,0.1559944249430358,3,13780,3139,3,0.11276731365784523,2,Debit Card,7,377785,0.40515509830469953,68,-0.4272460331847616,1,2,0.44135014686708507,62316,0.47119355090103743,1,1,0.6487326203444719,5.150983819135141,0.7940944528384789,0.0044430984628176075,0.44496837886830204,1
2635,55,181902,Delhi,Self-employed,Undergraduate,3,4,60,23,1520,41224,0.16989626063961352,0.38037484208387873,6,16969,958,18,0.07910709366074033,1,Credit Card,7,775801,0.44642828851740063,110,0.45055362358105205,0,0,0.3972202274294619,67646,0.22475373940528373,1,1,1.2263191231070216,3.1257861635220126,0.8547766444293731,0.016939693097050627,0.32901607990145454,0
2636,47,46598,Bangalore,Salaried,Graduate,9,2,45,47,100,3966,0.16840383005303391,0.5804168590902903,6,4006,1640,2,0.11992109920878928,3,UPI,2,103349,0.2166591277792453,274,-0.14131322159694237,0,2,0.2227459554003198,21003,0.22542811843518656,3,2,0.8792374529629015,5.844475103474226,0.8558684713953821,0.010098881056913898,0.4149006798255526,0
2637,37,30990,Kolkata,Self-employed,Post-Graduate,2,3,60,28,100,2827,0.15136279533824057,0.6953235359733458,5,1895,2713,1,0.05242733613577405,1,UPI,9,97006,0.7155978456129052,66,0.1343591302777138,1,1,0.47070715959741916,7212,0.24253529956615186,3,3,1.0789849143087786,6.561507516409062,0.8685359680275458,0.005250214334706681,0.32469999342668326,1
2638,46,48195,Mumbai,Business,Graduate,9,0,31,21,299,7244,0.44266825928230347,0.27547589263119143,3,4056,636,7,0.012645366058237774,4,COD,5,73796,0.7585471493265863,59,0.5143876224496029,0,2,0.34607662823473373,339811,0.34760392190875955,1,5,0.0,4.264666843642155,0.6931600481024505,0.002955279356086906,0.501049243973425,0
2639,22,141682,Chennai,Salaried,Post-Graduate,1,1,22,18,821,16348,0.32518456821823716,0.48948652153382066,4,3760,664,6,0.03425965201796495,2,Credit Card,7,509430,0.6420160958003311,86,-0.019304368335246624,0,1,0.33689251009125365,44390,0.5520409939522106,1,0,0.4047409275861227,7.045700929931871,0.7546118661376653,0.0057903040310974,0.5252285132058943,0
2640,39,19989,Ahmedabad,Salaried,Undergraduate,1,1,57,27,1849,41074,0.30744932413789033,0.31297811019969196,4,2597,2136,1,0.029873629442941946,8,UPI,3,25877,0.1520331907098757,100,0.03787117820806081,0,2,0.3185506749871141,63764,0.16203080132424252,2,0,0.4758374586298295,0.4577074555779447,0.7648479994889155,0.007233536806350174,0.40690699939942565,0
2641,56,17308,Pune,Self-employed,Post-Graduate,2,4,74,22,805,13215,0.4964109600392378,0.4751829248280244,4,8810,1502,5,0.02659175435361292,1,Credit Card,3,71725,0.3899080917306868,24,0.5920793054011849,0,1,0.4886056843695324,19469,0.28193797148348776,1,1,1.8910790304572735,0.7857986016525924,0.6682656213462769,0.0019160180414103285,0.2492749866967413,1
2642,32,63173,Mumbai,Business,Post-Graduate,7,1,74,47,446,26140,0.7212303140102982,0.4923947507780319,5,18920,1458,14,0.1077415659280562,3,Credit Card,4,169400,0.41133205622743274,67,-0.13267563133242732,1,5,0.6012503419253066,16415,0.5681328405437248,1,2,0.2207400830230971,1.4019440314240696,0.5809797746764626,0.003748813756718297,0.4687405040345594,1
2643,24,45910,Ahmedabad,Salaried,Undergraduate,5,0,110,40,204,8757,0.49836618943428607,0.4542296470574161,1,15573,1070,13,0.04288773897630151,5,Credit Card,6,167568,0.6628957005776444,262,-0.052106252616660936,1,2,0.16100797025566096,6281,0.13891401180994212,2,3,0.0,1.8868932637376188,0.6673935964729382,0.013762065715279706,0.49612422560934033,0
2644,27,60152,Kolkata,Salaried,Graduate,9,1,43,34,236,9018,0.33125520824213345,0.3216969522898174,5,4568,761,5,0.062425756762047306,4,UPI,5,58407,0.28937883708084217,306,0.2308186717338933,0,2,0.5872140594798657,41792,0.27086423109229596,1,2,0.4004978660177141,4.427173033046294,0.75117077011887,0.036663234730157084,0.37237791182798907,1
2645,21,105576,Mumbai,Salaried,Post-Graduate,5,0,44,80,254,18930,0.3605456422131388,0.18201812648056978,3,2091,527,4,0.03696299941540553,4,Debit Card,0,363601,0.296086776598647,345,0.184046749617781,0,1,0.436343915070558,51045,0.4452030512522661,2,3,0.0,5.022167253353629,0.7349992304362128,0.0,0.5026577408545125,0
2646,25,42978,Mumbai,Freelancer,Undergraduate,2,0,52,51,303,13057,0.3029457811740737,0.24015283495151046,3,12095,1751,6,0.23432526438280546,5,UPI,5,93975,0.12002940745000573,129,-0.08212110282003784,1,1,0.12484571859013024,121692,0.32846550865515434,1,2,0.0,1.7086629825468136,0.7674916442792488,0.014273168544963792,0.5639405707284999,0
2647,30,19461,Mumbai,Salaried,Post-Graduate,6,1,108,68,337,23336,0.23071648687408267,0.6627693784013651,5,2800,595,5,0.02308289360773402,4,UPI,6,74422,0.29781400608458475,47,0.40679412939653764,1,1,0.7152331402916583,101854,0.44983319812064043,1,1,0.26432740259263643,0.7445766537858208,0.8125348207042522,0.007632010405032314,0.39547367917043746,1
2648,21,204166,Pune,Salaried,Graduate,7,1,22,20,463,6914,0.12459937330896184,0.16607815840001194,5,1189,1490,1,0.0750571461243353,2,Credit Card,8,879675,0.5243797116882978,24,0.01614650848185499,0,1,0.5699365121203618,114227,0.5383457226584153,2,2,0.30602121595085896,10.0,0.8892055462005574,0.0025422898603716534,0.4604290995384045,0
2649,35,32914,Mumbai,Business,Graduate,7,0,93,55,268,17392,0.25505260400101615,0.2734015926538358,6,16895,1115,15,0.15862145514587575,3,UPI,10,82572,0.4321811917055144,75,-0.09352411720131984,0,1,0.2799880843782423,94151,0.22711970256649064,2,2,0.0,0.9599276714885674,0.7967793515682713,0.01057631620928298,0.4862547486983311,0
2650,45,31716,Delhi,Self-employed,Graduate,7,0,52,40,451,19712,0.0945455783602041,0.42192005005522876,9,2349,990,2,0.18691294933824099,2,UPI,5,95835,0.5721528019662872,205,0.1432785390899586,1,2,0.2936706217163178,16565,0.43570011489230054,1,3,0.0,1.4375849877617624,0.9136211591098402,0.01373636253451393,0.5453561204596976,0
2651,24,116102,Hyderabad,Salaried,Graduate,8,1,55,20,525,12148,0.08015869727822095,0.24395449098803762,7,11202,1044,9,0.05352255317829205,5,Debit Card,3,501981,0.44801298979686277,167,-0.3075139436120119,0,3,0.5467866326081082,361824,0.4447638996886172,3,1,0.2553970603356892,4.972035458866858,0.9257898885782205,0.005246682116283734,0.4449028105138405,1
2652,53,47539,Chennai,Professional,Post-Graduate,5,2,16,16,187,3116,0.39653779668285766,0.21434148979970108,5,3417,705,4,0.07167530364326354,3,UPI,8,195877,0.20322139069265993,210,-0.36806435156725653,0,1,0.503430520601672,5000,0.4384062133189509,1,2,0.6422317001924698,7.275635139271503,0.7160565237656019,0.023175383999407,0.42090461459581807,1
2653,41,57639,Hyderabad,Self-employed,Graduate,9,1,61,32,168,5627,0.10756532263378027,0.3540808432716964,6,1600,1566,1,0.09636035515540262,4,COD,4,144964,0.25447491960967333,146,0.5638944684450576,0,2,0.4126681272305645,5000,0.3589404018814152,1,1,0.3456623094771328,7.974405091311566,0.9028812834461168,0.018654760788951823,0.45304640360533227,0
2654,47,79991,Hyderabad,Self-employed,Graduate,1,2,30,29,869,26718,0.6187634340259618,0.5150685211319849,8,2442,1041,2,0.06639979254967805,3,UPI,6,178781,0.7063929786361945,47,-0.06493008276779283,1,2,0.25026325827797063,9719,0.17668877597546584,4,1,0.39584744715533926,2.7430815129796646,0.6177554910002755,0.002121127459524835,0.43876713608561957,1
2655,27,114708,Mumbai,Salaried,Graduate,10,0,76,10,440,5150,0.7455785596533625,0.6744668381234992,8,1000,1097,1,0.05732061033988412,4,Debit Card,5,204671,0.5720816474266625,78,-0.04604855763469126,1,1,0.4523503294233653,10759,0.22914598916433276,2,3,0.0,10.0,0.5728759639431985,0.004361731467513688,0.433911044215793,0
2656,45,49017,Pune,Freelancer,Post-Graduate,9,0,96,23,363,6973,0.6137262820660979,0.45157692864490684,3,1574,583,2,0.03743882013303751,5,Credit Card,7,86190,0.34849652594080266,77,0.2909807971388346,0,0,0.558952705095434,14338,0.6049486472020831,3,3,0.0,5.734323818437061,0.6196837785399844,0.0124203095242942,0.5162828445368536,0
2657,21,149040,Delhi,Salaried,Post-Graduate,5,3,85,11,148,1805,0.29730633782594484,0.5930873838746017,4,9118,935,11,0.05218862105985976,2,EMI,4,358420,0.3045867610921899,268,0.05376115985658897,0,2,0.402448179430563,9887,0.33886132216373277,2,3,0.9643343927338304,10.0,0.7708279616330422,0.021522219792282794,0.38879494750502447,0
2658,45,16622,Chennai,Salaried,Post-Graduate,6,1,25,21,691,14969,0.3376178689549199,0.26535792762907134,5,3643,1230,2,0.08945129537754617,1,Credit Card,6,19843,0.21630998658869957,67,0.3466765357882984,1,1,0.3718863606794462,22104,0.64650076514663,3,3,0.2388358628986399,0.8930317520012894,0.7475976683694421,0.01162360369484469,0.56082545578926,1
2659,37,94454,Kolkata,Salaried,Graduate,7,1,45,38,402,15231,0.252008232851694,0.6860873482636579,2,5211,1379,4,0.175057854705316,8,UPI,11,103944,0.5006751011090345,104,-0.08525681087231973,0,1,0.18598192359329285,5000,0.34730247370981326,2,0,0.43114387630969747,4.620359047106589,0.7987167925583877,0.014315798183101393,0.5081449370406067,0
2660,41,36180,Mumbai,Business,Graduate,19,4,24,50,1149,58860,0.28246366737059464,0.44935571849521166,4,9860,1176,9,0.028989125575460083,2,UPI,6,86195,0.08462683636761911,205,-0.41364457354093076,1,3,0.5801884349715386,12494,0.1489352990721283,2,5,0.41259483327617485,0.5264766228663728,0.7797491854488764,0.01808720128024515,0.33298201615860845,0
2661,21,136402,Ahmedabad,Self-employed,Graduate,5,1,68,49,461,19501,0.11650210191924407,0.3993137275712705,3,16131,1082,16,0.09588027566484422,4,Debit Card,7,294511,0.1431368987046245,186,0.15988693789609038,1,2,0.28091738189821197,24439,0.35373636764882155,1,3,0.14463492354968205,3.8279684562063254,0.8956543819138546,0.03545236556225886,0.5144726764826665,0
2662,24,65200,Bangalore,Self-employed,Graduate,5,0,59,16,336,3882,0.5976588001121325,0.4216102436847933,10,13287,897,17,0.03961164276371615,4,Debit Card,5,33821,0.3346932082230959,98,0.07167270777304327,0,1,0.3366599937533624,46973,0.46810806233868524,1,1,0.0,3.7973209085614443,0.6259158713548941,0.009571661759212112,0.5413487529274392,0
2663,42,39984,Mumbai,Salaried,Graduate,2,4,85,13,261,3920,0.12182204404254766,0.4810251275176111,1,12256,918,11,0.19716636078986796,3,Credit Card,5,32122,0.3689501755118242,135,-0.33952037109059313,1,3,0.5491541962229476,6958,0.2584459601755894,1,1,1.693337140050435,2.471657291215924,0.891406979663588,0.007707862983106172,0.2449953877773703,0
2664,23,89116,Ahmedabad,Self-employed,Post-Graduate,12,0,60,13,1218,19787,0.2380017112674871,0.5039801646501836,3,1681,1337,1,0.13682742838402365,3,Debit Card,6,329020,0.30895460539263025,86,0.011944926025551486,0,2,0.5118506440748946,66025,0.2633398551074058,3,0,0.0,4.150915273184592,0.8077533261050044,0.009885992834376618,0.42742396187662873,0
2665,40,102325,Chennai,Business,Graduate,7,2,46,30,807,23930,0.16442096793273128,0.21290582784707912,2,1282,2179,1,0.02764127653382615,4,Debit Card,1,325171,0.2987494479296151,118,-0.03922567549779432,0,3,0.520927029742933,31627,0.3857339717993474,2,4,0.6078537677356217,4.058422242493951,0.8587959402477627,0.002178129753581433,0.3990923317940784,0
2666,21,88003,Kolkata,Salaried,Undergraduate,4,1,28,80,470,45223,0.4816139312889806,0.4822255090135102,5,1000,3653,1,0.12097211339489262,3,UPI,6,278502,0.2475392777861024,74,0.3310495883533645,0,2,0.13910193475338156,43862,0.4466352390135972,1,3,0.24269843415928033,1.903837833160263,0.6749396579512558,0.012183390831297764,0.5704268260283962,0
2667,45,32279,Chennai,Business,Post-Graduate,5,1,36,16,780,12893,0.22689146019106965,0.33891018274082657,8,5665,2139,2,0.3172289227043248,2,UPI,5,115541,0.5121644505136886,201,0.4710386297111983,0,0,0.22560096472958363,5000,0.22452371097633647,1,0,0.12320066504791503,1.739263968963845,0.8150680255319939,0.019759261998135803,0.4913086097688615,0
2668,21,44783,Pune,Salaried,Graduate,8,1,85,47,510,30158,0.1362208140801076,0.41883953174660554,5,12447,1904,6,0.022198157554905198,2,Credit Card,5,212448,0.22900450680494258,205,-0.029353071530943214,1,2,0.46759366061978247,7687,0.49013838824709866,2,1,0.48834499108006857,1.051096089752617,0.8801106154789173,0.021015712808673967,0.46213206174192284,0
2669,41,59728,Mumbai,Business,Undergraduate,5,1,27,18,113,2044,0.24377039963253816,0.45641957616526874,5,5488,2543,2,0.32375065499140554,5,UPI,6,159564,0.24923133029490865,197,-0.18143650125808397,0,1,0.626766094966005,12891,0.3605594814702076,4,2,0.20547181438733514,7.928846409133148,0.8040069134105795,0.01990137703838858,0.403571109920205,0
2670,42,58410,Delhi,Salaried,Post-Graduate,7,2,54,12,779,7692,0.2160477219004128,0.4431681875776625,6,6051,1486,3,0.2207226118626129,3,Debit Card,4,46302,0.1312979284345051,211,0.1628128932388191,1,2,0.6059536318680712,31692,0.3160098032192217,1,2,0.9068472913362293,4.249854481955762,0.8223361484837304,0.02335771084943799,0.32700366444160983,1
2671,26,93887,Bangalore,Self-employed,Post-Graduate,2,4,51,9,658,7237,0.3391781664042485,0.16955471845639558,6,24661,1444,14,0.18806907894108593,2,UPI,5,126351,0.47060438009531214,161,0.6051694536485213,1,1,0.16754720929070333,61583,0.6157283958045702,1,4,1.2464405888434664,2.943258409354525,0.7467266306208108,0.018741495637339563,0.5135585961972813,1
2672,41,17873,Mumbai,Professional,Undergraduate,3,0,53,24,187,5296,0.03076937591954664,0.33934478578572863,3,7434,898,6,0.0095112469611737,5,Credit Card,7,10647,0.4100267965557922,189,0.3998037550121994,0,3,0.21590432562794595,6198,0.39108108250424534,3,2,0.0,1.4038960018851623,0.9701491171173985,0.02993411483360221,0.5585398500296103,0
2673,38,73174,Kolkata,Professional,Graduate,10,3,52,26,608,14840,0.11780595364727177,0.4816011950357746,4,3291,1018,2,0.04309905003423374,1,COD,2,290159,0.4170068981780488,79,0.08395566088485922,1,0,0.38559969490608603,37415,0.4084520297679499,1,2,0.5939348199553768,4.035627619677918,0.8946096562977818,0.0027355153515156955,0.4480093215333246,0
2674,28,50312,Bangalore,Salaried,Undergraduate,3,0,33,42,224,11338,0.4323551315632263,0.4980693542725666,3,1000,1225,1,0.0678013799463712,6,UPI,3,112262,0.2284349120784779,86,0.14714412074075853,0,2,0.25986087905853533,5975,0.5846530235320134,1,4,0.0,4.077477915552314,0.698150883090447,0.0062562975186171,0.5986889028457668,0
2675,22,36203,Delhi,Salaried,Graduate,8,0,81,92,299,19404,0.3224387066492824,0.26203491003742746,7,15356,952,16,0.023164275584774578,4,UPI,4,88522,0.27770399920371724,43,0.22405460609036476,0,3,0.20833501919953357,48246,0.2689542497395796,1,2,0.0,1.0414832714824085,0.7561787135932684,0.0041663100394103685,0.5190190311698958,0
2676,21,38349,Mumbai,Salaried,Undergraduate,3,4,68,35,448,18500,0.3537170349476303,0.4155056235547005,7,4101,667,6,0.006552512108777314,6,Debit Card,4,99928,0.6896080476962221,198,0.18515812474684673,0,3,0.07484119804589122,14703,0.2477853908226828,4,2,0.844775627876019,1.696708255906557,0.7387068155190099,0.007982134984933031,0.4690021220424222,1
2677,39,52642,Hyderabad,Freelancer,Graduate,1,1,47,58,432,27882,0.5090204997485925,0.30564356659381886,4,8113,1083,7,0.10645685701500786,4,UPI,7,239120,0.8163946219266708,246,0.5382498730353751,1,0,0.2800150677207354,42138,0.5354608881721763,1,0,0.39830083865254984,1.4624402711412379,0.6626815210042561,0.013324550549481269,0.5394685723800735,0
2678,21,15000,Pune,Self-employed,Graduate,9,0,61,34,380,11987,0.21765243113214905,0.415499397397059,8,1000,970,1,0.07121391898345884,3,Credit Card,3,58468,0.7063652897243433,58,-0.22072276955433462,1,2,0.3729499171838981,8191,0.203705528045145,1,3,0.0,1.154912226670773,0.8212524152481016,0.0010908267073649663,0.44944484859984707,1
2679,36,39309,Bangalore,Salaried,Post-Graduate,4,1,51,28,129,4243,0.11651879920289525,0.42758209202846276,3,8838,590,14,0.04876201109856962,8,UPI,8,93592,0.5093268588105286,93,0.2557652058566588,0,0,0.694821402109762,10678,0.340905267197207,2,0,0.3118402516165744,3.0048157774040667,0.8956409876071229,0.012559744440182811,0.36515308325261264,0
2680,31,35401,Chennai,Salaried,Graduate,13,1,49,105,416,33895,0.13514793352206017,0.39025995932352425,6,4471,2561,1,0.05794687845769747,4,Debit Card,5,132958,0.6987736434055071,89,-0.17382458468731893,0,1,0.23392808373937665,6976,0.6620781537793059,2,1,0.2771056701560538,0.9226939818072823,0.8809424485293892,0.0030341174127903707,0.6013412774789314,0
2681,43,82427,Delhi,Freelancer,Graduate,3,1,92,11,1300,11754,0.3869906881646093,0.48943462726325476,3,1000,656,1,0.3002443211156466,3,UPI,3,265323,0.4292793739702771,234,0.05818798624611339,0,0,0.3289671671417831,27748,0.3472465636881503,1,3,0.3694191569488904,6.462328498627989,0.7209853739705274,0.011615305654717658,0.47086496439996467,0
2682,31,36926,Kolkata,Self-employed,Graduate,2,2,60,32,487,15897,0.3317482023341497,0.6072151039891998,2,1628,1393,1,0.032631450898157846,3,EMI,3,176026,0.5166920543398897,40,0.8,1,1,0.3163080267430653,11372,0.2353298531243163,1,0,0.44147749130256875,2.1069268515348627,0.750892697468864,0.0028601237332214744,0.4321308235307627,0
2683,31,52624,Mumbai,Salaried,Post-Graduate,3,3,46,36,355,15701,0.12070860630081738,0.5857364024759892,6,2156,1282,1,0.03987972717113212,1,COD,4,190900,0.16520409412040185,74,0.2461778742740701,0,1,0.1602239293069386,5000,0.5472809938814399,1,2,0.44034325079783826,2.946802553477433,0.8922926034277129,0.008436439437883653,0.5737700821801434,0
2684,43,151049,Bangalore,Salaried,Undergraduate,5,0,38,25,654,12721,0.5001397525406399,0.15162862044890443,2,2406,561,4,0.002670346830332452,4,UPI,3,600612,0.1507922623655105,153,0.2701073093925345,0,1,0.6171781615994235,68993,0.34437540009102274,2,2,0.0,9.984730301427817,0.6666045602127387,0.013563575184544619,0.4208718865843887,0
2685,39,108728,Kolkata,Salaried,Post-Graduate,18,0,52,45,448,20937,0.19575162422889664,0.5716246005193499,7,1621,1297,1,0.19730725876725916,3,UPI,5,167816,0.5049964602945742,54,-0.005588246950376574,0,3,0.47989708096914946,19782,0.5160317853890366,4,0,0.0,4.819717186045481,0.8362940762425217,0.0036412077034176753,0.5115686528666497,0
2686,38,102884,Pune,Self-employed,Undergraduate,12,0,81,22,300,7602,0.012802967393450038,0.3024676558069367,6,4069,1390,3,0.16925088760462237,2,UPI,8,387062,0.2872219718249845,173,-0.39930366533890627,0,1,0.5481535837152145,104941,0.4397465426287426,1,1,0.0,8.814599040438656,0.9873588764985556,0.0162350081684697,0.47072488930775236,1
2687,40,44359,Bangalore,Freelancer,Post-Graduate,9,0,45,11,765,9643,0.6927306460595448,0.389419664616438,4,9030,1041,7,0.15140060678803516,1,Debit Card,3,148355,0.20058572074201908,28,0.6372761012830094,0,2,0.21626873065828534,5000,0.5394546350689186,2,4,0.0,2.3754417907250724,0.5907614435455925,0.003012175318742241,0.5975582063869384,0
2688,21,82935,Hyderabad,Freelancer,Graduate,13,4,71,21,484,10944,0.2363291868429975,0.4919761687841734,4,7772,1056,6,0.19823334371658727,3,Debit Card,8,101742,0.48088025448253247,91,0.2644003120921448,0,0,0.5789068249780468,20263,0.2050114415865158,3,4,1.818389180035156,4.430998557461131,0.8088460667611747,0.013091537602266029,0.20861077449947832,1
2689,44,52034,Chennai,Salaried,Graduate,5,4,49,52,536,35245,0.40683088551229424,0.21337442808452134,6,3508,772,5,0.025170903132414338,2,UPI,10,254081,0.1491910117103007,75,0.02201443494653725,0,2,0.5347055604662445,5000,0.2278607755852923,3,5,1.9279234388116433,1.3426743045879135,0.7108174907859321,0.017867241111253398,0.21872766887680067,1
2690,42,53228,Ahmedabad,Business,Post-Graduate,4,2,58,28,350,9694,0.27548833150509244,0.5257207758284405,6,9011,5248,1,0.14980461968620215,4,EMI,4,245309,0.2403604064070989,54,0.17482009304614202,0,4,0.7790801585024031,175379,0.5076216385760803,1,1,0.7600776700037946,2.8455041163263126,0.7840134443409508,0.005281287926950429,0.3436109346071138,1
2691,22,76558,Bangalore,Salaried,Graduate,10,2,94,12,376,5541,0.2494482115404704,0.5631473309521673,4,56901,1053,40,0.2540415977205613,6,Debit Card,2,69328,0.8107826344280448,124,0.31650017476732367,1,2,0.3458563388079394,12907,0.3961092065360983,2,3,0.6073692812742024,1.2260461540925325,0.8003533005718416,0.0016925469677105186,0.4546774415845695,0
2692,32,41848,Delhi,Salaried,Graduate,5,3,36,23,705,17378,0.3291803987458866,0.33566712343557514,8,5698,1442,3,0.12288745983396646,4,COD,5,181225,0.6907687983463127,170,-0.056062888209352624,0,1,0.43879830454880236,74778,0.334895570473725,1,2,1.3231847098602696,1.813407288642371,0.7523433244603396,0.0067975503084891226,0.33787021885314766,1
2693,34,146649,Pune,Professional,Post-Graduate,3,0,68,50,283,16166,0.49063826733401267,0.2102703917344879,4,1603,892,1,0.11202363356884204,3,UPI,2,660171,0.09385995784482981,164,0.04676986687699139,0,1,0.39433981639664634,9666,0.4258080697876125,1,4,0.0,8.252616769836804,0.6708535678400952,0.008523687395779909,0.5111452134964459,0
2694,33,54389,Mumbai,Salaried,Post-Graduate,0,0,70,15,2047,30057,0.5336761996476925,0.35006430137396777,8,5106,597,7,0.1813735454683182,2,UPI,7,215913,0.7388157289254158,230,0.21666362044143417,1,2,0.4594692829647092,21825,0.295204042688188,1,1,0.0,1.5467239221931521,0.6520281140371836,0.014016854119594975,0.45352379874096266,0
2695,39,86770,Mumbai,Salaried,Graduate,2,1,24,14,266,2981,0.26886474085445194,0.4265517976757171,3,5515,1071,5,0.13917805659073748,8,Credit Card,2,320606,0.49147451505638695,177,-0.322802088784495,1,4,0.21349985877529215,7516,0.642127321223401,3,5,0.3007701556890115,10.0,0.7881060666297663,0.003339940500167067,0.599179211265565,0
2696,52,143395,Mumbai,Professional,Undergraduate,7,3,28,25,263,5032,0.21808615207910007,0.4963026632434873,3,1236,751,1,0.056639665092009794,4,UPI,7,250092,0.3440526818428557,82,-0.15430705830842423,1,1,0.49395977402531194,39920,0.6278096379222095,1,3,1.2680093799657852,10.0,0.8209599939159822,0.008723699446793062,0.41509876106184934,0
2697,47,111189,Pune,Salaried,Post-Graduate,3,1,9,40,832,36920,0.015365698544788602,0.3554536460282553,3,8286,1761,5,0.10212393323256488,4,Credit Card,7,545823,0.8735117772700884,60,-0.13063088875788204,1,0,0.3822248454879412,34114,0.45455982996470834,2,0,0.38619669145319246,2.4595527241356425,0.9848668331352827,0.0012653501530538434,0.4833338962283216,0
2698,21,25710,Mumbai,Business,Post-Graduate,8,1,43,40,396,14666,0.3663369402858149,0.5730224197788137,7,3148,956,3,0.09207593389570898,5,Debit Card,4,20631,0.0913096339321834,183,0.44556382577555637,0,0,0.39567082100957934,5000,0.3123078070964921,2,1,0.2281980630523251,1.4431658714566378,0.7318838937274261,0.02634337487445088,0.4574399644957315,1
2699,42,78193,Pune,Freelancer,Doctorate,2,0,80,19,613,12118,0.3796400235667644,0.3305881359420225,10,12017,1153,12,0.12273550180746012,4,Debit Card,7,381602,0.5020712850900825,361,-0.07239581965940373,1,1,0.4254556671673605,52356,0.491947035388802,3,3,0.0,3.239683460391117,0.7248267540214685,0.03197733353716786,0.5263428771738661,0
2700,50,99750,Bangalore,Self-employed,Graduate,2,2,24,67,1167,89732,0.2413813786888031,0.34946201539969046,4,4653,500,7,0.06257356351746907,2,Credit Card,7,297651,0.5407542373450184,19,0.07473717823573026,0,2,0.5817412031061553,15907,0.6262023322759438,1,2,0.6134853399206299,1.0568304621448097,0.8055542133685301,0.0017984824614971676,0.45234950125117296,0
2701,39,102244,Mumbai,Salaried,Post-Graduate,13,3,53,23,536,14447,0.5073131102569091,0.41617393191168606,4,4597,1530,2,0.019671596969147366,3,COD,5,399944,0.5226890681424089,267,-0.1733711540625516,0,1,0.5181223445395401,22437,0.45439398227605154,1,3,0.3397195728482807,5.368548175374114,0.6634321649531452,0.014431129990345647,0.44979576003419447,0
2702,48,30700,Bangalore,Salaried,Undergraduate,9,1,81,27,510,13849,0.34935270933325807,0.5377477175204033,4,12096,1888,5,0.05329283577104041,4,UPI,7,84207,0.3866197566876296,113,0.023170119173873613,1,1,0.6595706154671598,33582,0.4729793327738874,3,3,0.31649315271570366,1.1832267016110383,0.7410960774622967,0.013600699679156569,0.4150934398562792,0
2703,59,40367,Delhi,Salaried,Post-Graduate,5,2,76,6,274,1461,0.20105298704899566,0.4795995940814035,3,2896,1045,2,0.2657823244658343,2,EMI,4,42402,0.3750702828760145,306,-0.06150328155003429,1,1,0.13108753216779437,5000,0.7026603871355006,1,3,0.9528603513722829,9.262735199632859,0.8326027334206247,0.01966765080191935,0.5801193515134675,1
2704,47,108742,Kolkata,Salaried,Undergraduate,5,1,28,34,222,8797,0.1236784924474027,0.22586184255817568,5,1621,1878,1,0.07886153517985123,1,UPI,12,453540,0.26998945525159596,70,-0.37888214953904653,1,0,0.6406076563859119,80323,0.2796618554775041,3,2,0.3574625261662854,10.0,0.8899342709870439,0.01043493061668726,0.3580569932341866,0
2705,37,37908,Kolkata,Business,Graduate,3,2,64,28,137,3641,0.31538039205636875,0.3350381214170652,5,4723,1738,3,0.2625061804214549,2,UPI,5,96572,0.24990952027522426,271,0.11796854609638538,1,1,0.7829044198050306,20518,0.35295526275729633,1,2,0.4442325954578883,4.531739390316796,0.7602363590327462,0.031130756108067606,0.33281814456150444,0
2706,47,50020,Bangalore,Salaried,Post-Graduate,10,1,61,46,244,14165,0.25129327846556193,0.2934471098995724,4,1152,1776,1,0.22356948144914437,4,Credit Card,7,72685,0.21269700569143293,67,0.2030444128017663,1,0,0.35348517265940127,360839,0.20926347632633954,1,0,0.4159781090168595,3.265439352395874,0.7991731572523763,0.012170363279985632,0.41756975285439263,0
2707,36,154125,Mumbai,Salaried,Graduate,11,1,55,26,289,8977,0.061950502888606956,0.2924448007196958,10,2195,1117,1,0.019771364594296664,6,Credit Card,3,380573,0.5362371622879364,34,-0.3689333700644183,1,1,0.42094063006195165,19838,0.15419707055268064,3,2,0.4527013938483303,10.0,0.9416634742202243,0.0008178590578246586,0.3748703645739507,0
