user_id,age,income,city,occupation,existing_loans,default_flag,total_amount,avg_amount,transaction_count,transaction_volatility,income_ratio,monthly_spend,avg_cart_value,num_orders,return_rate,category_diversity,payment_preference,num_stocks,total_investment,portfolio_risk,avg_holding_period,profit_loss_ratio,income_to_spend_ratio,savings_stability_index,investment_maturity_score
471,32,66059,Kolkata,Salaried,0,0,1818.1666666666667,362.0534722222222,3.6666666666666665,1.1591555945807825,0.4318181818181818,1323,255,3,0.06307853518478358,5,Credit Card,5,1152,0.29820012335773066,37,0.1871650093998416,21.023391502678617,0.46314401912945885,0.13266219399911916
472,18,26771,Delhi,Salaried,0,0,1381.3333333333333,311.38869047619045,4.25,1.0829932136530285,0.4117647058823529,1062,323,4,0.018856041336394555,3,COD,4,5106,0.3054887842474504,26,0.3963991922824801,10.952270557752627,0.4800783763698682,0.10816470520028358
473,19,33961,Bangalore,Salaried,2,1,1834.6666666666667,434.84444444444443,3.8333333333333335,1.2730890115896298,0.4130434782608695,1449,272,6,0.027095946585380427,3,Debit Card,5,3053,0.3659919662863559,44,0.1450423078516912,10.33925309518977,0.4399299785012265,0.1375336742008187
474,48,36583,Pune,Salaried,1,0,1949.0,471.0043650793651,4.416666666666667,1.2910957557481717,0.4339622641509434,1338,535,5,0.21114230067117373,2,UPI,6,6112,0.4733096213341767,54,0.08095592484759846,11.126216545012165,0.4364723724406026,0.13230044534635935
475,51,24527,Chennai,Salaried,2,0,2852.5833333333335,579.4448412698413,4.916666666666667,1.4364386073539757,0.37288135593220334,16382,599,7,0.15776893387089375,4,UPI,8,5037,0.5127362637315392,24,0.11439670955456271,1.2750848037707894,0.4104351314175001,0.05497797024249346
476,32,50218,Chennai,Salaried,1,0,1592.1666666666667,336.72430555555553,5.083333333333333,0.9614109252001273,0.29508196721311475,2333,606,5,0.16659560559105796,4,Debit Card,3,8320,0.8043756082544079,101,0.07926986756460583,12.790593029672708,0.5098370704231535,0.0911784605881861
477,40,34184,Hyderabad,Salaried,2,0,4623.636363636364,1146.9800865800867,4.2727272727272725,1.482097024231238,0.425531914893617,3663,455,2,0.13409993347910265,1,EMI,4,1037,0.5347135246199389,82,-0.013077891012010498,4.1246983458382696,0.4028851371391184,0.16247022610661813
478,38,44791,Mumbai,Salaried,1,0,1220.1666666666667,291.1166666666667,4.25,1.1781350184551862,0.35294117647058826,2142,399,9,0.22590402564594425,5,EMI,4,12188,0.36816354736340257,39,0.12805893032766635,13.318102978343822,0.45910836175309144,0.11943681877093687
479,65,23301,Ahmedabad,Student,2,0,1721.6666666666667,681.0041666666667,3.0833333333333335,1.0903094305025842,0.48648648648648646,3395,736,2,0.15683879930644437,2,Debit Card,5,6064,0.5066384785786263,50,-0.08632456911018016,4.553051520875399,0.4783980713130901,0.0964797846119297
480,46,29180,Chennai,Business,3,0,2419.1666666666665,600.1345238095238,4.166666666666667,1.2524353750410464,0.36,3549,237,2,0.16410878959026537,4,Debit Card,4,1413,0.4389742158276676,89,0.5789988856471405,4.888454558146028,0.4439639028408426,0.3422770820853667
481,33,52114,Bangalore,Student,1,0,1368.5833333333333,353.10858585858585,3.75,0.9870164677815677,0.4222222222222222,1367,218,8,0.09234268217799947,4,UPI,3,39297,0.6511471080522394,53,-0.2284272681615492,19.043454429184813,0.5032670922533742,0.06036359537669934
482,25,30139,Chennai,Salaried,0,0,2154.6666666666665,467.6511904761905,4.0,1.7537058873797065,0.3958333333333333,3021,616,5,0.032158964647853734,5,EMI,7,60604,0.12661041586343263,67,0.17707043267144632,5.822086284610432,0.3631469884213203,0.2987836000165773
483,18,86118,Ahmedabad,Salaried,0,0,1604.076923076923,379.539010989011,3.8461538461538463,1.356487132151032,0.26,888,177,2,0.2816619821886069,3,Debit Card,1,26282,0.25130824858355033,51,0.20774712364211234,34.542857142857144,0.4243604755385136,0.19940877765458942
484,37,29738,Ahmedabad,Business,0,0,1545.6666666666667,433.2166666666667,3.4166666666666665,1.0836318746266282,0.4634146341463415,2067,990,3,0.4390005300189139,4,Debit Card,4,10713,0.07455472292561928,58,-0.08666617246860361,8.229314638870953,0.4799312259413351,0.21210490663832315
485,27,40633,Ahmedabad,Salaried,0,0,2434.909090909091,611.7575757575758,3.727272727272727,1.4109744831436517,0.36585365853658536,3955,420,4,0.13683034822101406,3,EMI,6,1000,0.7614868627328639,47,-0.31839127886929197,6.357937411095306,0.4147700471288719,0.031441956153255894
486,20,57889,Bangalore,Salaried,1,1,1617.75,368.3233134920635,4.0,1.3546001114951438,0.3333333333333333,6221,1144,5,0.18259499157761985,4,Credit Card,4,13147,0.04201882505975515,32,-0.2524360467048199,7.384036480755126,0.42470056597636513,0.09813110621318247
487,28,17868,Delhi,Salaried,1,0,1450.7272727272727,247.20248917748916,5.2727272727272725,0.9946814994499464,0.36206896551724144,1607,277,5,0.1449633973924054,4,Credit Card,7,9573,0.1270541888683746,131,0.45879902654139537,5.841645366462581,0.5013331703711896,0.7263686480088644
488,24,15056,Hyderabad,Salaried,1,0,2509.25,698.223611111111,3.5833333333333335,1.5899379655338852,0.41860465116279066,8680,312,10,0.09108430461482289,1,UPI,4,2806,0.45848657096106293,99,0.10208907699945076,1.3454569826411384,0.38610963401737763,0.2560181513497339
489,51,16935,Mumbai,Salaried,1,0,1838.5833333333333,394.41388888888895,4.333333333333333,1.0365596959905543,0.5384615384615385,7220,520,3,0.08034943219200165,3,Credit Card,5,4332,0.24352678822536317,26,-0.33250835442837023,1.8692912661546244,0.4910241531189754,0.055398405443285705
490,43,68274,Chennai,Salaried,1,1,1269.0,340.1609126984127,3.4166666666666665,1.0926133697308678,0.48780487804878053,1779,193,5,0.4567279695926581,2,COD,8,2397,0.28352514413770036,17,-0.03299825845319815,22.392259757297474,0.4778713614587154,0.049503598152213314
491,34,27558,Bangalore,Self-employed,0,0,1574.0,396.339393939394,3.8181818181818183,1.2399680531091026,0.3571428571428571,1353,304,7,0.14311645013640564,4,UPI,6,6399,0.25698833248984726,96,-0.23813290372896614,9.41188524590164,0.446434938485836,0.23532726446553287
492,49,130496,Kolkata,Salaried,0,0,1827.8333333333333,353.3208333333334,4.083333333333333,1.609980587413387,0.4081632653061225,1814,280,4,0.08796199939059543,3,Debit Card,5,11709,0.03428792330608068,107,0.4113786477684095,35.8226655076177,0.38314461219462437,0.6347653683608219
493,35,27388,Mumbai,Salaried,0,0,810.5,333.07936507936506,3.8333333333333335,0.4649498354511584,0.3913043478260869,807,276,4,0.2611710792066472,4,Credit Card,4,46592,0.7274468202044218,93,0.32705025371256624,16.921841210997837,0.682617230843288,0.14493266924119635
494,26,39826,Delhi,Business,1,0,2537.818181818182,641.15670995671,4.090909090909091,1.0532648697995606,0.4,1127,551,3,0.05368185493940083,3,EMI,9,9833,0.03290287164544845,3,-0.03526352525340323,10.864150381906557,0.4870292258483046,0.010303879136402546
495,50,78515,Bangalore,Salaried,0,1,1348.9166666666667,735.764351851852,3.75,0.31252465941231256,0.3333333333333333,1086,243,6,0.04989572452331986,5,Debit Card,7,7201,0.4363140759125573,64,0.6586157418501234,32.23221921932195,0.7618904474128154,0.2593065467300113
496,40,99016,Pune,Salaried,0,1,2831.6363636363635,459.70101010101007,5.090909090909091,1.6011502350672921,0.5,3857,496,4,0.10867874522184721,3,UPI,6,2824,0.4532404309456031,23,0.11609413777553082,14.80140244068165,0.3844453067410502,0.05935794389953622
497,24,101798,Pune,Freelancer,1,0,2323.0,489.4240079365079,4.416666666666667,1.4476417624755622,0.4339622641509434,4773,812,5,0.0650452311579402,3,EMI,2,19828,0.222429201725107,11,-0.058748378837093135,14.34380724249683,0.40855651972067714,0.03323131244012469
498,33,66448,Hyderabad,Salaried,2,0,1002.9230769230769,220.58846153846156,4.0,1.097792885161661,0.36538461538461536,15711,464,6,0.030130865623628728,3,Credit Card,4,106438,0.3159763943230072,195,-0.35744504685584444,3.9753697755115187,0.4766914823066232,0.37224921072486583
499,26,60598,Hyderabad,Salaried,0,0,2010.9166666666667,404.44374999999997,4.416666666666667,1.3462069410103432,0.4339622641509434,6403,392,4,0.42304366027205026,3,UPI,5,13171,0.5641844504655126,71,0.18111818781346617,7.201259667851732,0.42621986258781236,0.15763617851686262
500,21,48837,Delhi,Salaried,1,0,3456.181818181818,926.431277056277,4.454545454545454,1.553659801598416,0.4285714285714286,2963,252,8,0.07190470626167564,3,COD,10,7829,0.09410697121626255,32,-0.10683029880648048,7.606793916909745,0.39159483944340145,0.11111818892470136
501,44,53593,Delhi,Salaried,1,0,1542.75,355.0313492063492,3.9166666666666665,1.2044140738228526,0.29787234042553196,2137,174,7,0.05354914068046289,1,Credit Card,10,3292,0.2712380138287988,26,-0.2540889777952692,14.560347755212932,0.4536352819893856,0.05978565807102914
502,54,27567,Hyderabad,Self-employed,2,0,1416.6666666666667,280.70942460317457,4.75,1.1139103479944434,0.29824561403508776,8655,529,6,0.07614282001289734,4,EMI,8,17398,0.14836373057358734,45,0.4805377848373579,2.736812495863393,0.47305695861167546,0.24578851437603405
503,21,24122,Chennai,Business,3,0,2106.1666666666665,405.80873015873016,5.083333333333333,1.2522968374757282,0.459016393442623,1125,503,3,0.034465414332289605,3,Credit Card,9,30527,0.5036468994413948,26,-0.28059337675690543,7.463105244160264,0.443991210821374,0.038615376056628015
504,40,36254,Chennai,Salaried,0,0,1339.5833333333333,344.50555555555553,4.083333333333333,1.2828002817187272,0.3673469387755102,3068,728,7,0.26687912802226027,5,Credit Card,5,16756,0.44223269813482136,60,0.06925321635540077,8.223503393002288,0.43805847055840424,0.15430276872788531
505,28,33353,Bangalore,Self-employed,0,1,1582.0833333333333,403.4583333333333,3.3333333333333335,1.21185256488089,0.5,1113,536,7,0.3573818262035619,3,Credit Card,4,10131,0.29708968580070516,62,0.3705783335098364,12.370908416530153,0.4521097002023057,0.2588453263730139
506,30,28951,Kolkata,Self-employed,2,0,1450.25,321.4326388888889,4.25,1.1364562032439127,0.35294117647058826,4707,454,3,0.14373690415184914,1,COD,4,74511,0.8575196329174224,40,-0.11032031607261189,4.701173222912353,0.4680648255188375,0.02022037753923473
507,29,51441,Bangalore,Salaried,1,1,1042.0,326.5444444444444,3.25,0.9966686765675317,0.46153846153846156,8688,546,2,0.04589292193848979,5,Debit Card,5,104128,0.2438369912671578,70,-0.17749669115032898,5.286301510636111,0.5008342203870787,0.1881477027590214
508,26,58550,Kolkata,Self-employed,1,0,1743.8333333333333,421.81825396825394,4.166666666666667,1.0321884279449562,0.39999999999999997,861,381,6,0.12503605375353977,4,Debit Card,3,2596,0.28286999972178695,19,0.16481002052676164,22.468819955228657,0.49208035349913226,0.06737182133593073
509,35,37956,Delhi,Salaried,1,0,2019.5833333333333,315.61967592592595,5.75,1.3846088702738344,0.34782608695652173,13664,180,5,0.29447154352475924,3,Credit Card,7,11836,0.7399870543251302,76,0.29593738676051196,2.41995590149563,0.4193559843150151,0.10988393500254975
510,26,76021,Mumbai,Salaried,1,0,1158.9166666666667,332.40694444444443,3.3333333333333335,0.9458956216167825,0.3,1383,346,6,0.20509589668324632,1,UPI,3,12417,0.4904952270003515,3,0.6767060979962067,29.89519908241848,0.5139021789715175,0.009273100369040495
511,37,20520,Bangalore,Salaried,3,0,2443.75,535.8773809523809,4.416666666666667,1.259915119596426,0.4150943396226415,1663,418,6,0.16619464989755287,3,UPI,5,1913,0.22627708905889435,16,0.4922677899855522,4.995435457367172,0.44249449518200457,0.07873356349665807
512,34,32963,Bangalore,Salaried,4,1,2409.1666666666665,513.6458333333334,4.416666666666667,1.6253369978547647,0.3962264150943396,3401,236,4,0.03049697950737414,4,COD,6,7789,0.543587302152055,27,-0.3940227934723711,5.672354948805461,0.3809034805120743,0.030685086513926922
513,32,25376,Kolkata,Salaried,2,0,1314.0833333333333,358.58611111111105,4.083333333333333,1.2277850365096241,0.2653061224489796,1226,644,9,0.08760064710482854,5,COD,3,7778,0.24458816814124892,29,0.4649727704105542,9.986291935854132,0.44887634291984796,0.13819100769132736
514,25,14281,Ahmedabad,Business,0,1,1116.8181818181818,288.1363636363636,4.090909090909091,1.1014072271527282,0.35555555555555557,15265,390,1,0.24888459114227512,4,UPI,9,10608,0.7218842424581388,54,0.1893703923336773,0.8717059446981593,0.4758715907506113,0.07606456895466951
515,29,34844,Delhi,Salaried,2,0,2005.75,748.4124999999999,3.75,1.2403629787297406,0.4222222222222222,832,160,7,0.2747510372683025,3,UPI,4,8180,0.21287868917993932,135,0.08918538905764656,12.274416556583002,0.4463562420438621,0.5033551532529862
516,42,34170,Delhi,Salaried,0,0,2267.4166666666665,463.5806547619048,4.75,1.1307428376114383,0.4385964912280702,1583,230,5,0.042493411247161,3,UPI,5,1000,0.17725940174038782,60,0.3264937880742683,8.87206006447844,0.46931989273797087,0.2839529787816084
517,40,77398,Pune,Salaried,0,1,2831.0,573.9208791208791,3.8461538461538463,1.7319104681255149,0.42,1515,898,4,0.2254949232258971,3,Debit Card,5,1994,0.4319132347042872,101,-0.4343174087042203,17.80492293535772,0.36604420667055915,0.1397799261111253
518,25,49781,Ahmedabad,Business,2,0,2522.5833333333335,545.9301587301587,4.416666666666667,1.2952276121642803,0.3773584905660377,6276,551,7,0.10276203968898892,4,EMI,5,9005,0.4760994644626729,23,0.4756092321612505,5.657199678015057,0.43568663722072076,0.07570835011583094
519,35,21761,Kolkata,Self-employed,0,0,1407.5833333333333,267.4298611111111,4.666666666666667,1.1829286561410723,0.42857142857142855,1643,267,5,0.0610217863129149,4,COD,5,6654,0.8205490268297231,10,0.33228081125705844,7.131052186023649,0.458100175279102,0.008521870015126673
520,42,91770,Delhi,Self-employed,0,0,1534.6666666666667,392.7935185185185,4.0,1.3446429417127044,0.5625,5792,586,8,0.1981027819709583,4,UPI,4,74610,0.23814953013269882,38,0.20986206109783756,12.523768366464996,0.42650417349667935,0.15099459300465526
521,18,66870,Ahmedabad,Business,0,1,1497.0,353.36507936507934,4.166666666666667,1.1544559371284144,0.37999999999999995,3410,463,4,0.2382222549335862,5,COD,5,3805,0.7035163884468263,237,-0.5,13.624694376528117,0.4641543058582385,0.15146353458057346
522,40,48583,Hyderabad,Freelancer,2,1,2360.3636363636365,481.0220057720058,5.0,1.3491260565644858,0.43636363636363634,2842,843,1,0.04246864551285748,3,Credit Card,5,47214,0.49772186807633095,49,0.2424707555771541,9.336845047783777,0.4256902251820683,0.13158211612301796
523,28,32427,Ahmedabad,Salaried,1,1,1055.0833333333333,285.5730158730159,3.8333333333333335,0.9547691743144298,0.3913043478260869,967,1422,9,0.08607252368370433,4,COD,7,15188,0.2749374177104139,45,-0.08010743646962346,16.02850434567698,0.5115693520953525,0.12911491121245147
524,40,22477,Chennai,Self-employed,1,0,5733.166666666667,1380.9796957671958,5.0,1.6736437280078142,0.45,1813,260,4,0.030642060448058697,1,EMI,3,21188,0.30966507970867707,13,-0.4083712228966788,2.978203740918225,0.3740214111268745,0.021263808768012243
525,27,30148,Pune,Business,0,1,1500.2307692307693,279.2691391941392,4.923076923076923,1.4349377219613102,0.5,1691,399,7,0.09681194707606976,1,COD,2,11203,0.2424301380380663,12,0.4041360824927672,9.444179377816331,0.41068812190995724,0.05381082660224047
526,18,62590,Hyderabad,Student,2,0,1710.3333333333333,480.4972222222222,4.0,1.1955106050045716,0.4375,1075,1038,3,0.27757471699298564,1,UPI,5,9178,0.42849414684228304,79,-0.1153464199944449,22.46321330302668,0.4554749121778521,0.1724529665510419
527,18,93180,Mumbai,Freelancer,2,0,1741.0833333333333,417.28108465608466,4.833333333333333,1.0779746637073955,0.24137931034482762,1850,613,5,0.20558925349651735,1,COD,6,2247,0.18020998112972916,77,0.15627068390578439,25.94037814638673,0.48123782135815896,0.31672408484989295
528,35,78560,Bangalore,Salaried,1,0,3620.0,781.3426767676768,4.666666666666667,1.6917422855748026,0.5,6053,244,5,0.3590410281428297,2,Credit Card,5,5286,0.474034068345586,61,0.12405842901265778,8.12073599338433,0.3715065908646069,0.1555274754193672
529,37,28440,Pune,Salaried,1,0,1270.3076923076924,317.01703296703295,4.076923076923077,1.0677814321843997,0.41509433962264153,2693,930,5,0.19925452991361914,5,EMI,5,1000,0.27630131480302617,21,0.22353137417217833,7.1740142812791055,0.48361010715895747,0.07926267997392333
530,25,20747,Mumbai,Salaried,0,1,1799.9166666666667,486.205463980464,5.166666666666667,0.897243334665071,0.40322580645161293,4814,596,3,0.08296759223510591,2,UPI,3,2607,0.5083658254219898,116,-0.15113048190125308,3.136396276093173,0.5270805182069777,0.20942751495259482
531,41,38965,Bangalore,Business,3,1,1627.6666666666667,328.5479166666667,5.083333333333333,1.2922115710271742,0.4426229508196722,2080,877,5,0.22537742302911673,4,UPI,6,34774,0.5067708544535886,13,0.46511382305752513,10.506471328419916,0.43625990403315396,0.03909649668874198
532,18,14999,Chennai,Salaried,1,0,1937.5833333333333,686.0833333333334,4.083333333333333,0.8121370889751143,0.4081632653061225,2153,219,5,0.12515524035392656,3,UPI,5,30074,0.6242372172065086,97,0.2826585828257592,3.665818041100634,0.5518346299978704,0.20218472362155288
533,34,42684,Ahmedabad,Salaried,3,0,1198.0,302.414652014652,4.153846153846154,1.2323037788284448,0.3518518518518518,6026,229,5,0.3006290160517545,4,COD,7,3626,0.6312817158156038,22,-0.01749110284848282,5.907820069204152,0.447967704702278,0.03287826566271546
534,22,33731,Delhi,Business,1,0,1170.6923076923076,328.2012820512821,3.3076923076923075,1.4192410149190728,0.39534883720930236,2792,376,4,0.039849341404856714,4,UPI,4,9370,0.27249153974488954,30,0.1502971311398475,8.50999456606117,0.41335278041053364,0.10768596786372539
535,28,28766,Hyderabad,Salaried,2,1,1613.3076923076924,367.56666666666666,3.769230769230769,1.112193767794292,0.40816326530612246,772,529,6,0.12016510358516717,2,EMI,8,1606,0.6154888420646214,99,0.1429641746512432,12.05460640835536,0.4734414120747424,0.18802766971375476
536,35,16360,Kolkata,Freelancer,2,1,1792.5454545454545,441.8655844155844,3.8181818181818183,1.2293586778172259,0.38095238095238093,2723,229,3,0.08725499567699257,4,Credit Card,3,10867,0.4936039198045169,74,0.12554760929251169,3.622237430055151,0.44855949379087984,0.1822180182192966
537,26,46948,Hyderabad,Salaried,1,0,1306.6666666666667,389.1097222222222,3.8333333333333335,1.2954797354262961,0.4130434782608695,1935,673,5,0.2755289062744266,5,COD,3,3815,0.5378913755220212,67,0.28010787926448777,14.478207236842104,0.4356387837221699,0.17111090467183185
538,31,27823,Chennai,Salaried,3,0,1370.5,289.5650793650794,4.5,1.0637787514128496,0.35185185185185186,3365,1270,9,0.024888163347417395,2,COD,6,6358,0.6899015054758486,30,0.6429844645207183,5.874168689960942,0.4845480647164366,0.06481149493888957
539,45,20232,Mumbai,Salaried,1,0,1971.6666666666667,590.9208333333332,3.5,1.4767441049603118,0.42857142857142855,7107,298,4,0.0306661470602562,2,COD,6,21751,0.3588475719660038,83,0.22852126081820986,2.228275634200962,0.4037558817631765,0.283494333458938
540,29,8637,Kolkata,Business,0,0,2155.5833333333335,392.66249999999997,4.666666666666667,1.2372126626414595,0.44642857142857145,5216,291,1,0.2745865457084473,3,Debit Card,4,9793,0.4658462214886692,46,0.2508648043739466,1.17150252625154,0.44698477560881844,0.13226255529747016
541,43,35819,Delhi,Salaried,1,1,2432.0,536.0749999999999,4.666666666666667,1.0693405623934558,0.5178571428571428,1666,986,3,0.014792257803096471,4,EMI,4,1454,0.549193775257646,33,-0.045811094273200376,8.738472798243475,0.4832457344978406,0.060055062287118224
542,23,88091,Chennai,Salaried,2,0,1494.5833333333333,299.03055555555557,4.25,1.338813379200326,0.5098039215686274,1718,308,4,0.35236330142335553,3,UPI,2,1000,0.5698848913890621,80,0.1817299131808935,27.412078935767447,0.4275672479443034,0.17560145769549185
543,40,83335,Kolkata,Student,1,0,1709.9166666666667,360.35357142857146,4.833333333333333,1.412288871708815,0.4137931034482759,2746,205,1,0.13986949624678222,3,COD,4,178889,0.4720234848948919,63,-0.040942939542952445,18.69790400688069,0.4145440505604211,0.13735097314924807
544,49,28895,Chennai,Salaried,0,0,1583.8333333333333,430.2055555555555,3.3333333333333335,0.9725726574125783,0.6,6176,847,3,0.1265608082664613,4,Debit Card,9,3662,0.6278643820056773,111,0.19818500656799337,3.7231826479115218,0.5069521754963892,0.21415476397514568
545,18,26873,Ahmedabad,Self-employed,1,0,1689.5,448.77777777777777,3.9166666666666665,1.2548365294037065,0.2765957446808511,738,586,1,0.10599906190986899,5,COD,9,8108,0.29750424254173624,31,0.36389187977150117,11.06567840230595,0.4434911298268042,0.12775235729155962
546,27,45907,Chennai,Self-employed,1,1,1573.75,454.71111111111105,3.3333333333333335,0.9804552003331479,0.375,2220,856,7,0.06316600119945258,3,EMI,6,3639,0.5956191768171349,55,-0.2801324555774367,12.097503129323407,0.5049344210521814,0.06798061112502671
547,40,22044,Delhi,Salaried,1,0,1825.6666666666667,504.9087301587301,4.333333333333333,1.4137533492544292,0.3653846153846154,3211,410,9,0.07578221817576465,2,Credit Card,1,4104,0.3142268877046965,55,0.2508035073814718,4.375835373519486,0.4142925375158503,0.20404272639357265
548,32,42230,Pune,Self-employed,1,0,1513.0,325.43842592592597,4.25,1.3929962501423345,0.47058823529411764,7696,426,4,0.016386827349569772,4,Credit Card,3,9688,0.23665089340681555,34,0.2596109221825684,4.585233441910966,0.41788615420543196,0.1408047203318008
549,38,53265,Bangalore,Salaried,2,0,1702.0,377.60873015873017,4.666666666666667,1.1119388321865555,0.375,5850,352,5,0.20838326065600157,4,EMI,4,1000,0.7607929307984405,27,0.4356993317328337,7.052164702767112,0.47349856196576917,0.03856526818304129
550,28,67068,Kolkata,Self-employed,0,0,2862.5,528.2440476190476,4.833333333333333,1.6056927945784207,0.3793103448275862,6085,337,5,0.08365206997344715,3,Credit Card,10,21629,0.5845678186338261,59,0.22622778016079897,7.494887411297983,0.38377509508437335,0.12929551255964408
551,35,34541,Ahmedabad,Salaried,1,0,1058.8333333333333,329.5027777777778,3.1666666666666665,1.139960968765224,0.34210526315789475,500,312,9,0.047075001120981494,5,Credit Card,2,1335,0.2829165857987688,127,0.05464848807505115,22.14403248210279,0.4672982426296348,0.4173875031300315
552,33,32799,Delhi,Self-employed,0,0,1033.4166666666667,410.67261904761904,3.3333333333333335,1.0630038945211249,0.375,7708,254,5,0.07553043094159899,5,UPI,2,4145,0.12455684108784568,157,-0.05074769360146156,3.7517086236643187,0.48473005923826684,0.5676662805135486
553,46,23412,Chennai,Salaried,0,0,2131.769230769231,678.8152930402931,4.153846153846154,1.2587728672756862,0.38888888888888884,5560,280,5,0.12511276976712438,4,Debit Card,5,4901,0.5987401153124192,44,0.20766488153102375,3.0433773973561586,0.442718262861951,0.09116783499799135
554,37,24018,Ahmedabad,Self-employed,2,0,1453.090909090909,317.07878787878786,4.181818181818182,1.1148611381961933,0.4782608695652174,4976,331,7,0.024221147457187616,5,Debit Card,4,30081,0.4569942912491775,19,0.07512963395173597,3.7352504559528352,0.47284428369274384,0.04650911615303058
555,38,32427,Delhi,Salaried,3,0,2113.5,450.82698412698414,4.333333333333333,1.4632657144508303,0.38461538461538464,4035,459,3,0.06993681905419032,3,UPI,6,38361,0.1561357290590494,39,-0.030379763877939087,5.273111635092284,0.4059651356869325,0.13739564219166936
556,30,43637,Pune,Salaried,1,0,2603.8333333333335,532.5719246031746,4.5,1.6722490646126298,0.5185185185185186,4188,802,8,0.06712109871452832,4,COD,5,9292,0.4480640331623206,10,0.4160791301202058,6.423976249478617,0.3742166152259316,0.0322056626864464
557,30,57342,Ahmedabad,Salaried,2,0,1648.75,358.4353174603175,3.75,1.224141061291748,0.28888888888888886,4088,176,1,0.022658157120382244,3,COD,2,4043,0.20427286930979996,115,0.24153882014607966,9.99381290575574,0.4496117703160495,0.49407018156790344
558,30,24304,Ahmedabad,Salaried,2,0,2601.25,632.1904761904761,4.75,1.1028578423142341,0.3684210526315789,4080,486,7,0.17318415399623285,2,UPI,8,32372,0.5564256195486111,11,-0.37425092473156707,3.6370982827640392,0.4755433200845766,0.01141382803306048
559,38,76599,Bangalore,Business,2,1,1340.1538461538462,374.39120879120884,3.5384615384615383,1.19415991019449,0.30434782608695654,2364,170,1,0.16823035639413889,3,EMI,7,15692,0.524817728502577,36,0.3268186162816863,20.673635476571096,0.45575529629987643,0.09717256439737737
560,30,31711,Hyderabad,Salaried,0,1,2138.25,388.66805555555555,4.833333333333333,1.4204000321396213,0.39655172413793105,6916,523,4,0.0843831122094107,1,EMI,5,11871,0.3752663417651948,105,0.6127253730809549,3.5019463846939622,0.4131548449518095,0.4599244061907161
561,37,35929,Kolkata,Freelancer,3,0,2052.8333333333335,452.48819444444445,4.833333333333333,1.2459908003105438,0.4310344827586208,3107,161,3,0.10421310383327644,4,EMI,7,9985,0.5021140181558017,73,-0.20964098480516216,6.961860164702082,0.4452377987753708,0.12349219013925491
562,55,24994,Bangalore,Student,1,0,2017.0833333333333,400.7722222222222,4.5,1.2965543405607476,0.3148148148148148,2033,166,9,0.4105658840233025,4,EMI,4,40532,0.7996055424674847,58,0.2326411416619018,6.169707691358279,0.4354349393517207,0.06063021823358678
563,43,10806,Mumbai,Self-employed,1,0,2344.0,470.19480519480516,4.090909090909091,1.3220851842269123,0.3333333333333333,3177,522,3,0.2648172502764328,1,COD,4,15456,0.7091891285140681,6,-0.3789506494478071,1.9568996740311482,0.43064742275289447,0.002815367303064355
564,31,56501,Kolkata,Salaried,0,0,1795.8333333333333,558.0648148148148,3.5,1.4345030663534306,0.2857142857142857,2004,446,4,0.1575771163406466,3,UPI,4,3486,0.1970450255497698,85,0.018976557612205652,14.865424249068187,0.41076144607115656,0.3016980691762176
565,47,52492,Bangalore,Salaried,1,1,3581.1666666666665,1037.4915674603174,4.583333333333333,1.3311620583822548,0.34545454545454546,3879,197,1,0.013374989666449314,2,Credit Card,4,2880,0.16896698658825474,102,-0.2700552033971214,7.035360868496884,0.4289706056274634,0.2682036304160016
566,30,31550,Chennai,Business,0,0,1471.0833333333333,271.99117063492065,5.333333333333333,1.1733400254897703,0.35937500000000006,4211,698,5,0.3513338582328637,3,UPI,3,1562,0.29212798150620306,47,0.06051476842530471,5.551563851782337,0.4601212825750293,0.15211838902214742
567,18,37552,Kolkata,Salaried,0,0,1492.0,295.7825036075036,4.545454545454546,1.3838121221577062,0.45999999999999996,1674,352,1,0.2295020694927094,5,COD,1,7006,0.22112588456217397,59,-0.09328914000497607,11.85727818124408,0.4194961468250487,0.17998547561200398
568,24,47003,Kolkata,Salaried,1,1,2011.75,469.44543650793656,4.916666666666667,1.1693915683894884,0.3220338983050847,4498,521,3,0.2459551924297387,3,UPI,6,1716,0.44007494385365326,43,-0.5,7.219291172291979,0.4609587381877673,0.05063969768862353
569,18,16626,Delhi,Self-employed,2,1,1062.6363636363637,213.65129870129869,4.181818181818182,1.1608132493336394,0.4782608695652174,534,667,7,0.15696439276899946,2,Credit Card,4,3140,0.5174759045890688,72,0.007634845085253986,10.406623420962786,0.46278872100973295,0.15091204509919828
570,31,27874,Chennai,Business,2,0,2404.4615384615386,470.39899267399267,4.769230769230769,1.322865999761189,0.32258064516129037,5994,965,4,0.11806960824551734,1,Credit Card,4,2621,0.6636283381858659,14,-0.141134597254473,3.318546060644913,0.4305026635642387,0.015741662888445387
571,35,54021,Mumbai,Business,1,0,3098.0,669.2506493506494,5.181818181818182,1.6161287598564105,0.28070175438596495,4744,400,8,0.08378730187929122,1,COD,9,3016,0.25609247077205893,19,0.17911388287401792,6.887798036465638,0.38224418283406136,0.07084161504132332
572,51,19396,Hyderabad,Salaried,2,0,1678.0,566.2097222222222,3.5833333333333335,0.9227588744650096,0.3488372093023256,2196,240,4,0.23009290211821876,2,UPI,4,5451,0.04715782157756711,65,0.3896688849974568,5.005419354838709,0.520086014570205,0.37382889547992004
